,Date,Open,High,Low,Close,Volume,Year,Sentiment,SPY
2617,2020-05-28,417.24,422.3717,411.5,413.44,5660160.0,2020,,413.44
2618,2020-05-29,417.46,420.295,411.85,419.73,5270484.0,2020,,419.73
2619,2020-06-01,418.83,426.72,415.98,425.92,3748573.0,2020,,425.92
2620,2020-06-02,425.87,427.59,419.46,427.31,3494801.0,2020,,427.31
2621,2020-06-03,426.95,427.1,418.05,421.97,4316044.0,2020,,421.97
2622,2020-06-04,422.39,428.71,410.03,414.33,5410529.0,2020,,414.33
2623,2020-06-05,407.29,420.2392,404.25,419.6,5099561.0,2020,,419.6
2624,2020-06-08,416.0,420.8,406.5,419.49,5851453.0,2020,,419.49
2625,2020-06-09,421.65,434.73,420.31,434.05,6796999.0,2020,,434.05
2626,2020-06-10,436.0,439.69,430.55,434.48,4896893.0,2020,,434.48
2627,2020-06-11,428.2,445.57,424.1601,425.56,7462868.0,2020,1.0,425.56
2628,2020-06-12,429.0,434.06,412.45,418.07,6461127.0,2020,,418.07
2629,2020-06-15,421.4,426.49,415.4238,425.5,4471499.0,2020,,425.5
2630,2020-06-16,425.76,437.96,425.18,436.13,5514016.0,2020,0.0,436.13
2631,2020-06-17,441.82,450.46,439.22,447.77,6529568.0,2020,,447.77
2632,2020-06-18,448.73,452.76,442.8,449.87,4277627.0,2020,0.0,449.87
2633,2020-06-19,449.12,453.97,445.6,453.72,5933651.0,2020,,453.72
2634,2020-06-22,455.01,468.59,454.21,468.04,6272105.0,2020,,468.04
2635,2020-06-23,466.5,474.01,464.5,466.26,5948436.0,2020,,466.26
2636,2020-06-24,468.54,472.36,454.0,457.85,4826191.0,2020,,457.85
2637,2020-06-25,458.86,467.01,454.0,465.91,4134513.0,2020,0.0,465.91
2638,2020-06-26,466.39,468.03,442.24,443.4,6804726.0,2020,,443.4
2639,2020-06-29,445.23,447.67,432.14,447.24,4843978.0,2020,,447.24
2640,2020-06-30,450.02,457.59,447.0,455.04,4198545.0,2020,,455.04
2641,2020-07-01,454.0,488.23,454.0,485.64,9711520.0,2020,0.0,485.64
2642,2020-07-02,485.64,492.28,475.53,476.89,6351983.0,2020,,476.89
2643,2020-07-06,480.77,499.5,479.8,493.81,7838990.0,2020,,493.81
2644,2020-07-07,497.31,504.82,490.83,493.16,5670204.0,2020,,493.16
2645,2020-07-08,498.58,505.1,493.81,502.78,5691852.0,2020,,502.78
2646,2020-07-09,508.4,510.0,495.78,507.76,5840561.0,2020,,507.76
2647,2020-07-10,519.73,555.88,511.28,548.73,21605587.0,2020,,548.73
2648,2020-07-13,567.98,575.37,520.96,525.5,18401757.0,2020,,525.5
2649,2020-07-14,517.08,525.5,490.49,524.88,15083326.0,2020,,524.88
2650,2020-07-15,516.3,529.0,510.18,523.26,10066652.0,2020,,523.26
2651,2020-07-16,526.48,535.54,504.36,527.39,24499009.0,2020,-1.0,527.39
2652,2020-07-17,494.87,503.59,484.14,492.99,24991528.0,2020,0.0,492.99
2653,2020-07-20,489.14,504.5,484.2,502.41,11859644.0,2020,-1.0,502.41
2654,2020-07-21,506.0,506.22,488.61,490.1,9072982.0,2020,,490.1
2655,2020-07-22,492.19,497.2,487.2,489.82,6954078.0,2020,,489.82
2656,2020-07-23,491.13,491.9,472.0201,477.58,7722034.0,2020,,477.58
2657,2020-07-24,468.77,487.17,467.54,480.45,7746247.0,2020,,480.45
2658,2020-07-27,484.51,496.92,482.31,495.65,7863069.0,2020,,495.65
2659,2020-07-28,496.02,497.7927,487.7601,488.51,5986727.0,2020,,488.51
2660,2020-07-29,492.25,494.92,484.13,484.48,6611769.0,2020,,484.48
2661,2020-07-30,480.7072,488.35,477.5101,485.8,6608569.0,2020,,485.8
2662,2020-07-31,488.29,494.8,484.5,488.88,5924310.0,2020,,488.88
2663,2020-08-03,490.86,503.09,490.23,498.62,5876190.0,2020,,498.62
2664,2020-08-04,498.65,510.4436,498.65,509.64,5607968.0,2020,,509.64
2665,2020-08-05,508.68,510.1021,501.2,502.11,4313526.0,2020,,502.11
2666,2020-08-06,504.11,510.82,498.7,509.08,3725861.0,2020,,509.08
2667,2020-08-07,505.45,508.29,486.68,494.73,5910348.0,2020,,494.73
2668,2020-08-10,493.35,497.4584,478.6269,483.38,4691185.0,2020,,483.38
2669,2020-08-11,479.75,480.92,466.55,466.93,7329226.0,2020,,466.93
2670,2020-08-12,471.34,482.49,470.18,475.47,5441243.0,2020,,475.47
2671,2020-08-13,478.4,484.45,476.45,481.33,3008933.0,2020,,481.33
2672,2020-08-14,482.82,488.325,480.21,482.68,2943487.0,2020,,482.68
2673,2020-08-17,484.19,486.24,479.1,482.35,2409957.0,2020,,482.35
2674,2020-08-18,484.35,495.3,482.8,491.87,3505518.0,2020,,491.87
2675,2020-08-19,493.93,494.4985,483.5,484.53,3156218.0,2020,0.0,484.53
2676,2020-08-20,484.69,498.94,483.89,497.9,5132480.0,2020,,497.9
2677,2020-08-21,496.46,498.13,490.0,492.31,3921293.0,2020,,492.31
2678,2020-08-24,495.4383,501.0,483.16,488.81,4762183.0,2020,,488.81
2679,2020-08-25,488.19,492.47,485.09,490.58,5727721.0,2020,,490.58
2680,2020-08-26,492.5,549.04,492.075,547.53,20373681.0,2020,0.0,547.53
2681,2020-08-27,537.775,541.0,521.2471,526.27,9062912.0,2020,0.0,526.27
2682,2020-08-28,532.0,539.0,522.0,523.89,4417517.0,2020,0.0,523.89
2683,2020-08-31,521.16,531.99,517.58,529.56,4941409.0,2020,,529.56
2684,2020-09-01,532.6,557.3895,532.45,556.55,9581907.0,2020,,556.55
2685,2020-09-02,553.78,556.5,537.369,552.84,5886930.0,2020,-1.0,552.84
2686,2020-09-03,545.0,554.0,521.32,525.75,9071089.0,2020,,525.75
2687,2020-09-04,520.18,527.36,485.98,516.05,8270118.0,2020,0.0,516.05
2688,2020-09-08,498.4,522.0,495.0,507.02,5572684.0,2020,0.0,507.02
2689,2020-09-09,519.21,520.0,492.5743,500.19,6848127.0,2020,0.0,500.19
2690,2020-09-10,503.35,506.29,478.84,480.67,6240181.0,2020,,480.67
2691,2020-09-11,486.485,493.73,476.81,482.03,5035200.0,2020,0.0,482.03
2692,2020-09-14,480.62,488.99,471.3001,476.26,7359126.0,2020,1.0,476.26
2693,2020-09-15,484.0,497.47,481.63,495.99,5336992.0,2020,0.0,495.99
2694,2020-09-16,499.99,504.66,483.31,483.86,4401412.0,2020,,483.86
2695,2020-09-17,475.16,478.4,463.27,470.2,5379301.0,2020,,470.2
2696,2020-09-18,472.51,479.4,458.6,469.96,6717711.0,2020,,469.96
2697,2020-09-21,467.6923,487.775,466.32,487.35,5457539.0,2020,0.0,487.35
2698,2020-09-22,489.01,491.82,479.26,491.17,3482324.0,2020,,491.17
2699,2020-09-23,491.04,491.04,469.0,470.61,3726423.0,2020,0.0,470.61
2700,2020-09-24,470.53,477.0,467.82,473.08,3727201.0,2020,,473.08
2701,2020-09-25,474.39,484.87,468.0258,482.88,3769436.0,2020,,482.88
2702,2020-09-28,489.1094,492.0,477.88,490.65,4773497.0,2020,,490.65
2703,2020-09-29,489.5,496.2868,486.53,493.48,3543193.0,2020,,493.48
2704,2020-09-30,492.57,504.63,489.2704,500.03,4634111.0,2020,,500.03
2705,2020-10-01,506.03,529.55,503.6,527.51,8153710.0,2020,,527.51
2706,2020-10-02,516.43,526.3714,502.7,503.06,6071165.0,2020,,503.06
2707,2020-10-05,506.8,520.99,501.6997,520.65,4088069.0,2020,0.0,520.65
2708,2020-10-06,518.72,521.82,504.16,505.87,4199034.0,2020,,505.87
2709,2020-10-07,518.0,536.49,515.815,534.66,7988683.0,2020,,534.66
2710,2020-10-08,533.48,535.0,524.15,531.79,5386488.0,2020,,531.79
2711,2020-10-09,537.8339,544.28,535.0,539.44,4781259.0,2020,0.0,539.44
2712,2020-10-12,548.81,551.81,538.24,539.81,5391074.0,2020,,539.81
2713,2020-10-13,540.56,557.65,537.2,554.09,5602498.0,2020,,554.09
2714,2020-10-14,562.61,572.49,541.0,541.45,9510081.0,2020,,541.45
2715,2020-10-15,545.52,551.22,535.1,541.94,5113126.0,2020,0.0,541.94
2716,2020-10-16,549.5,554.33,530.03,530.79,6347363.0,2020,,530.79
2717,2020-10-19,537.07,541.8,525.38,530.72,7567506.0,2020,,530.72
2718,2020-10-20,528.14,533.78,522.26,525.42,10047175.0,2020,-1.0,525.42
2719,2020-10-21,501.03,506.85,488.25,489.05,17405708.0,2020,0.0,489.05
2720,2020-10-22,494.69,495.14,482.0,485.23,6997922.0,2020,,485.23
2721,2020-10-23,488.11,490.06,481.35,488.28,4927862.0,2020,,488.28
2722,2020-10-26,487.025,496.82,478.9,488.24,6186087.0,2020,,488.24
2723,2020-10-27,490.01,490.49,482.93,488.93,3627175.0,2020,,488.93
2724,2020-10-28,486.36,494.0,483.28,486.24,5992731.0,2020,,486.24
2725,2020-10-29,488.5,513.8999,479.34,504.21,11120689.0,2020,,504.21
2726,2020-10-30,502.01,505.88,472.21,475.74,7813897.0,2020,,475.74
2727,2020-11-02,478.87,486.3,475.0,484.12,4408193.0,2020,,484.12
2728,2020-11-03,484.93,495.305,478.76,487.22,3690213.0,2020,,487.22
2729,2020-11-04,495.36,507.73,493.98,496.95,5137330.0,2020,,496.95
2730,2020-11-05,506.56,518.7337,503.45,513.76,5372781.0,2020,,513.76
2731,2020-11-06,515.0,515.21,502.51,514.73,4236349.0,2020,,514.73
2732,2020-11-09,485.54,495.85,467.26,470.5,10419676.0,2020,0.0,470.5
2733,2020-11-10,470.95,484.6,463.41,480.24,8306142.0,2020,1.0,480.24
2734,2020-11-11,483.0,491.68,478.26,490.76,5460532.0,2020,,490.76
2735,2020-11-12,491.0,496.52,480.4255,486.77,5071155.0,2020,,486.77
2736,2020-11-13,486.77,488.94,477.8,482.84,3006510.0,2020,,482.84
2737,2020-11-16,480.0,485.58,477.3,479.1,3953563.0,2020,,479.1
2738,2020-11-17,480.12,487.51,478.8525,480.63,3698082.0,2020,,480.63
2739,2020-11-18,481.95,488.61,477.7212,481.79,3629237.0,2020,,481.79
2740,2020-11-19,482.0,487.8,480.47,484.67,2254653.0,2020,,484.67
2741,2020-11-20,485.22,494.76,481.57,488.24,4255924.0,2020,,488.24
2742,2020-11-23,490.46,491.15,475.84,476.62,5416571.0,2020,,476.62
2743,2020-11-24,478.84,484.05,475.89,482.88,3462363.0,2020,,482.88
2744,2020-11-25,485.13,486.9,478.919,485.0,3598629.0,2020,,485.0
2745,2020-11-27,486.58,493.25,481.845,491.36,2805762.0,2020,,491.36
2746,2020-11-30,490.08,492.55,481.2678,490.7,3530940.0,2020,,490.7
2747,2020-12-01,492.3404,509.47,491.9812,504.58,4904884.0,2020,,504.58
2748,2020-12-02,501.62,506.795,493.5,503.38,3028358.0,2020,,503.38
2749,2020-12-03,502.99,508.77,496.04,497.52,2826116.0,2020,,497.52
2750,2020-12-04,497.5,504.5,493.64,498.31,3666243.0,2020,0.0,498.31
2751,2020-12-07,500.01,517.76,497.77,515.78,4289293.0,2020,,515.78
2752,2020-12-08,517.9,521.4909,505.55,512.66,4228950.0,2020,,512.66
2753,2020-12-09,510.53,514.5,491.29,493.6,4178768.0,2020,,493.6
2754,2020-12-10,494.56,503.77,492.91,501.09,3018203.0,2020,,501.09
2755,2020-12-11,495.0,503.34,494.85,503.22,3210928.0,2020,,503.22
2756,2020-12-14,505.44,524.1603,501.18,522.42,5770424.0,2020,,522.42
2757,2020-12-15,518.5,524.7,513.56,519.78,3398209.0,2020,,519.78
2758,2020-12-16,520.11,527.38,517.69,524.83,3682392.0,2020,,524.83
2759,2020-12-17,529.0,535.49,526.44,532.9,3193377.0,2020,,532.9
2760,2020-12-18,533.2,536.37,526.02,534.45,4502692.0,2020,,534.45
2761,2020-12-21,530.05,532.62,521.15,528.91,3893964.0,2020,,528.91
2762,2020-12-22,527.69,530.4,520.5,527.33,1908529.0,2020,,527.33
2763,2020-12-23,524.76,526.32,514.2,514.48,2393187.0,2020,,514.48
2764,2020-12-24,515.12,519.345,512.2104,513.97,1143952.0,2020,0.0,513.97
2765,2020-12-28,516.43,523.66,507.13,519.12,2869734.0,2020,,519.12
2766,2020-12-29,519.9,536.5478,515.4801,530.87,4022358.0,2020,,530.87
2767,2020-12-30,530.13,533.2575,523.69,524.59,1876286.0,2020,,524.59
2768,2020-12-31,525.53,545.5,523.1502,540.73,5392322.0,2020,,540.73
2769,2021-01-04,539.0,540.8,515.085,522.86,4444407.0,2021,,522.86
2770,2021-01-05,521.55,526.78,515.89,520.8,3133872.0,2021,,520.8
2771,2021-01-06,511.97,513.0998,499.5,500.49,5346210.0,2021,,500.49
2772,2021-01-07,508.28,516.44,506.42,508.89,3686448.0,2021,,508.89
2773,2021-01-08,511.31,513.24,504.51,510.4,2973949.0,2021,,510.4
2774,2021-01-11,507.84,510.725,497.95,499.1,3812720.0,2021,,499.1
2775,2021-01-12,500.0,501.09,485.6701,494.25,5955729.0,2021,,494.25
2776,2021-01-13,495.5012,512.3542,493.01,507.79,5032099.0,2021,,507.79
2777,2021-01-14,507.35,514.5,499.58,500.86,4177357.0,2021,,500.86
2778,2021-01-15,500.0,506.32,495.1,497.98,5895788.0,2021,,497.98
2779,2021-01-19,501.0,509.25,493.5427,501.77,12315813.0,2021,,501.77
2780,2021-01-20,565.42,593.2877,556.86,586.34,32637450.0,2021,0.0,586.34
2781,2021-01-21,582.45,588.75,570.4,579.84,11840634.0,2021,,579.84
2782,2021-01-22,582.1,583.99,564.35,565.17,7550822.0,2021,,565.17
2783,2021-01-25,567.0,569.75,548.65,556.78,7207329.0,2021,,556.78
2784,2021-01-26,554.73,567.99,554.06,561.93,5023847.0,2021,,561.93
2785,2021-01-27,550.71,556.4187,515.73,523.28,8670277.0,2021,,523.28
2786,2021-01-28,535.88,553.1482,530.74,538.6,5968978.0,2021,,538.6
2787,2021-01-29,538.0,541.0,530.18,532.39,4325264.0,2021,,532.39
2788,2021-02-01,536.79,545.06,531.73,539.04,3547507.0,2021,,539.04
2789,2021-02-02,542.01,555.48,538.935,548.16,3717321.0,2021,0.0,548.16
2790,2021-02-03,550.17,550.48,538.243,539.45,3172288.0,2021,,539.45
2791,2021-02-04,539.81,559.48,537.51,552.16,5164537.0,2021,,552.16
2792,2021-02-05,552.26,554.44,545.4778,550.79,2376175.0,2021,,550.79
2793,2021-02-08,555.0,555.0,543.7,547.92,2791721.0,2021,,547.92
2794,2021-02-09,546.0,566.0,543.0,559.07,3685157.0,2021,,559.07
2795,2021-02-10,562.5,566.65,553.463,563.59,3940210.0,2021,,563.59
2796,2021-02-11,564.442,565.93,554.22,557.59,2730587.0,2021,,557.59
2797,2021-02-12,556.94,561.2499,550.85,556.52,2197128.0,2021,,556.52
2798,2021-02-16,557.286,563.63,552.73,557.28,2624097.0,2021,0.0,557.28
2799,2021-02-17,550.99,555.25,543.03,551.34,2057853.0,2021,,551.34
2800,2021-02-18,549.0,550.0,538.2265,548.22,2457604.0,2021,,548.22
2801,2021-02-19,548.0,548.99,538.8132,540.22,2841457.0,2021,,540.22
2802,2021-02-22,534.99,541.79,530.79,533.78,3061747.0,2021,,533.78
2803,2021-02-23,525.0035,548.54,518.28,546.15,4136532.0,2021,,546.15
2804,2021-02-24,539.8,556.8499,539.065,553.41,3245038.0,2021,,553.41
2805,2021-02-25,550.27,556.48,535.75,546.7,4090475.0,2021,0.0,546.7
2806,2021-02-26,546.51,553.09,538.0,538.85,3708255.0,2021,,538.85
2807,2021-03-01,545.5734,552.14,542.0,550.64,3042180.0,2021,,550.64
2808,2021-03-02,553.34,556.99,546.02,547.82,3042226.0,2021,,547.82
2809,2021-03-03,545.93,548.005,517.81,520.7,5362443.0,2021,1.0,520.7
2810,2021-03-04,521.5,531.5,507.68,511.29,5034792.0,2021,,511.29
2811,2021-03-05,511.98,517.76,498.7901,516.39,5069973.0,2021,,516.39
2812,2021-03-08,514.46,518.84,492.85,493.33,3981758.0,2021,,493.33
2813,2021-03-09,507.31,513.11,503.8221,506.44,3470042.0,2021,,506.44
2814,2021-03-10,513.5,518.97,504.25,504.54,3771484.0,2021,,504.54
2815,2021-03-11,512.2048,530.235,510.71,523.06,4714469.0,2021,,523.06
2816,2021-03-12,512.5,526.51,506.59,518.02,3981743.0,2021,,518.02
2817,2021-03-15,516.32,520.729,508.03,520.25,3485519.0,2021,0.0,520.25
2818,2021-03-16,524.47,533.42,523.21,524.03,3238888.0,2021,,524.03
2819,2021-03-17,522.0,528.3654,514.3,524.44,2817376.0,2021,,524.44
2820,2021-03-18,516.3959,517.9,503.85,504.79,4096606.0,2021,0.0,504.79
2821,2021-03-19,504.96,513.19,501.63,512.18,4386360.0,2021,,512.18
2822,2021-03-22,509.13,529.31,509.13,523.11,3360587.0,2021,,523.11
2823,2021-03-23,529.87,543.12,529.4,535.09,5583461.0,2021,,535.09
2824,2021-03-24,533.78,534.42,520.0,520.81,4102211.0,2021,,520.81
2825,2021-03-25,516.99,518.53,497.0,502.86,4926764.0,2021,,502.86
2826,2021-03-26,502.82,508.72,496.68,508.05,3467797.0,2021,,508.05
2827,2021-03-29,505.66,518.0,504.4,513.95,3330049.0,2021,,513.95
2828,2021-03-30,510.505,514.41,506.91,513.39,2418129.0,2021,0.0,513.39
2829,2021-03-31,515.675,528.13,515.44,521.66,3503111.0,2021,,521.66
2830,2021-04-01,529.93,540.5,527.03,539.42,3938637.0,2021,,539.42
2831,2021-04-05,540.01,542.85,529.23,540.67,3355904.0,2021,0.0,540.67
2832,2021-04-06,544.81,554.165,543.3,544.53,3474205.0,2021,,544.53
2833,2021-04-07,543.5,549.64,541.45,546.99,2151319.0,2021,,546.99
2834,2021-04-08,551.13,556.899,547.57,554.58,4309829.0,2021,,554.58
2835,2021-04-09,552.69,556.9,547.11,555.31,2894034.0,2021,,555.31
2836,2021-04-12,551.05,557.98,549.58,552.78,2944060.0,2021,,552.78
2837,2021-04-13,557.0,559.75,550.3,553.73,2720344.0,2021,,553.73
2838,2021-04-14,554.87,554.87,538.53,540.02,3740294.0,2021,,540.02
2839,2021-04-15,544.17,553.49,542.66,549.22,3139050.0,2021,,549.22
2840,2021-04-16,550.54,551.98,539.51,546.54,3209075.0,2021,,546.54
2841,2021-04-19,546.9,556.44,545.53,554.44,4288715.0,2021,,554.44
2842,2021-04-20,554.42,563.56,546.3,549.57,11257648.0,2021,,549.57
2843,2021-04-21,508.0,515.46,503.6001,508.9,22897446.0,2021,-1.0,508.9
2844,2021-04-22,513.82,513.96,500.55,508.78,9061062.0,2021,1.0,508.78
2845,2021-04-23,509.01,509.7,500.7,505.55,7314659.0,2021,,505.55
2846,2021-04-26,506.76,510.48,503.0,510.3,4388839.0,2021,,510.3
2847,2021-04-27,512.62,512.99,504.5808,505.55,3761327.0,2021,,505.55
2848,2021-04-28,505.2,508.395,503.34,506.52,3192983.0,2021,,506.52
2849,2021-04-29,507.6,509.29,499.0,509.0,5127792.0,2021,,509.0
2850,2021-04-30,505.0,514.55,505.0,513.47,4413242.0,2021,0.0,513.47
2851,2021-05-03,512.65,518.95,505.2,509.11,4091895.0,2021,,509.11
2852,2021-05-04,510.78,511.63,496.79,503.18,4349502.0,2021,,503.18
2853,2021-05-05,504.99,507.7843,494.63,496.08,3129366.0,2021,,496.08
2854,2021-05-06,495.99,499.55,491.37,499.55,3783698.0,2021,,499.55
2855,2021-05-07,504.62,508.55,501.12,503.84,3132786.0,2021,,503.84
2856,2021-05-10,502.0,503.15,486.11,486.69,5131632.0,2021,,486.69
2857,2021-05-11,479.75,497.99,478.63,495.08,4401000.0,2021,,495.08
2858,2021-05-12,486.83,493.54,482.7,484.98,4121540.0,2021,,484.98
2859,2021-05-13,489.13,490.775,482.71,486.66,2716561.0,2021,,486.66
2860,2021-05-14,487.86,494.85,486.59,493.37,2882464.0,2021,0.0,493.37
2861,2021-05-17,485.59,492.71,482.81,488.94,2705249.0,2021,,488.94
2862,2021-05-18,488.395,493.4778,486.1895,486.28,2350496.0,2021,,486.28
2863,2021-05-19,481.625,488.57,478.54,487.7,3349930.0,2021,0.0,487.7
2864,2021-05-20,489.55,502.7,488.975,501.67,3721218.0,2021,,501.67
2865,2021-05-21,503.12,505.4,497.26,497.89,3322925.0,2021,,497.89
2866,2021-05-24,501.05,504.25,499.51,502.9,2412595.0,2021,,502.9
2867,2021-05-25,506.0,506.365,499.22,501.34,2699459.0,2021,,501.34
2868,2021-05-26,502.34,504.14,500.5,502.36,2465303.0,2021,,502.36
2869,2021-05-27,501.8,505.1,498.54,503.86,3253773.0,2021,,503.86
2870,2021-05-28,504.4,511.76,502.53,502.81,2911297.0,2021,,502.81
2871,2021-06-01,504.01,505.41,497.7443,499.08,2482555.0,2021,,499.08
2872,2021-06-02,499.82,503.22,495.82,499.24,2268979.0,2021,,499.24
2873,2021-06-03,495.19,496.66,487.25,489.43,3887445.0,2021,,489.43
2874,2021-06-04,492.0,501.86,490.95,494.74,3160487.0,2021,,494.74
2875,2021-06-07,492.9169,496.7,490.55,494.66,2791932.0,2021,,494.66
2876,2021-06-08,497.0,498.82,489.37,492.39,2374037.0,2021,0.0,492.39
2877,2021-06-09,494.5,496.09,484.65,485.81,3055029.0,2021,,485.81
2878,2021-06-10,487.165,490.21,482.14,487.27,4382928.0,2021,,487.27
2879,2021-06-11,490.0,491.41,487.78,488.77,3123969.0,2021,,488.77
2880,2021-06-14,489.68,503.5,486.91,499.89,4400222.0,2021,,499.89
2881,2021-06-15,501.23,501.23,490.4,491.9,3104073.0,2021,,491.9
2882,2021-06-16,495.0,496.46,486.28,492.41,3508622.0,2021,,492.41
2883,2021-06-17,490.25,501.8,490.15,498.34,3198273.0,2021,,498.34
2884,2021-06-18,496.4,504.49,495.24,500.77,5197576.0,2021,,500.77
2885,2021-06-21,501.64,502.05,492.28,497.0,5277297.0,2021,,497.0
2886,2021-06-22,498.54,513.55,495.795,508.82,5809271.0,2021,,508.82
2887,2021-06-23,508.48,516.63,508.2,512.74,3944782.0,2021,,512.74
2888,2021-06-24,517.96,520.96,514.4001,518.06,3361202.0,2021,,518.06
2889,2021-06-25,528.84,533.06,525.0,527.07,5299072.0,2021,,527.07
2890,2021-06-28,528.12,533.9399,524.56,533.03,2820227.0,2021,,533.03
2891,2021-06-29,533.55,536.13,528.57,533.5,2314647.0,2021,,533.5
2892,2021-06-30,534.0551,534.38,526.82,528.21,2773445.0,2021,,528.21
2893,2021-07-01,525.72,537.04,525.72,533.54,2805402.0,2021,,533.54
2894,2021-07-02,535.5,538.5351,529.39,533.98,1980316.0,2021,,533.98
2895,2021-07-06,533.0,542.86,533.0,541.64,2775051.0,2021,,541.64
2896,2021-07-07,544.24,544.64,531.66,535.96,2722498.0,2021,,535.96
2897,2021-07-08,530.93,535.5,529.09,530.76,3268988.0,2021,,530.76
2898,2021-07-09,531.0,538.26,528.58,535.98,2777231.0,2021,,535.98
2899,2021-07-12,540.3,540.6497,532.92,537.31,1780738.0,2021,,537.31
2900,2021-07-13,535.76,545.33,535.76,540.68,2751593.0,2021,,540.68
2901,2021-07-14,541.01,554.1,541.01,547.95,4659535.0,2021,,547.95
2902,2021-07-15,553.97,557.5399,538.2,542.95,5713873.0,2021,0.0,542.95
2903,2021-07-16,541.81,544.06,527.05,530.31,3442101.0,2021,,530.31
2904,2021-07-19,526.05,534.913,522.2401,532.28,3885764.0,2021,,532.28
2905,2021-07-20,526.07,536.64,520.3,531.05,6930440.0,2021,-1.0,531.05
2906,2021-07-21,526.13,530.99,505.61,513.63,11906793.0,2021,-1.0,513.63
2907,2021-07-22,510.2059,513.68,507.0,511.77,4328061.0,2021,1.0,511.77
2908,2021-07-23,512.16,517.41,504.66,515.41,3820478.0,2021,,515.41
2909,2021-07-26,514.38,521.13,509.0101,516.49,2254538.0,2021,,516.49
2910,2021-07-27,518.08,521.95,512.05,518.91,2759037.0,2021,,518.91
2911,2021-07-28,521.82,524.47,516.98,519.3,2390466.0,2021,,519.3
2912,2021-07-29,519.96,520.7799,513.7927,514.25,1704378.0,2021,,514.25
2913,2021-07-30,512.69,519.79,510.9642,517.57,2537107.0,2021,,517.57
2914,2021-08-02,519.0,519.85,510.51,515.15,2096632.0,2021,,515.15
2915,2021-08-03,514.39,515.63,505.37,510.82,2579427.0,2021,,510.82
2916,2021-08-04,513.0,517.98,510.37,517.35,2039374.0,2021,,517.35
2917,2021-08-05,517.13,525.41,514.02,524.89,2556687.0,2021,,524.89
2918,2021-08-06,524.0,526.84,519.39,520.55,1919798.0,2021,,520.55
2919,2021-08-09,521.1469,522.6699,517.99,519.97,1367782.0,2021,,519.97
2920,2021-08-10,520.0,520.79,512.965,515.84,1960544.0,2021,,515.84
2921,2021-08-11,517.0,519.57,509.77,512.4,1673904.0,2021,,512.4
2922,2021-08-12,511.86,513.0,507.2014,510.72,1686170.0,2021,,510.72
2923,2021-08-13,512.64,521.44,511.51,515.92,2136762.0,2021,0.0,515.92
2924,2021-08-16,515.24,523.38,512.3,517.92,2033176.0,2021,,517.92
2925,2021-08-17,515.465,520.79,514.2,518.91,2309803.0,2021,,518.91
2926,2021-08-18,520.0,526.38,518.65,521.87,2582046.0,2021,-1.0,521.87
2927,2021-08-19,522.74,548.39,521.87,543.71,7497292.0,2021,,543.71
2928,2021-08-20,545.09,551.3883,539.1,546.88,3776429.0,2021,,546.88
2929,2021-08-23,545.98,555.55,543.74,553.33,2602010.0,2021,,553.33
2930,2021-08-24,551.484,555.3141,549.27,553.41,2109525.0,2021,,553.41
2931,2021-08-25,550.16,552.84,545.45,547.58,2065621.0,2021,,547.58
2932,2021-08-26,546.16,552.604,545.9,550.12,1595499.0,2021,,550.12
2933,2021-08-27,551.6,564.17,549.25,558.92,3252595.0,2021,,558.92
2934,2021-08-30,557.25,567.1648,556.45,566.18,2434839.0,2021,,566.18
2935,2021-08-31,566.12,569.48,561.611,569.19,2431886.0,2021,,569.19
2936,2021-09-01,569.0,591.0,569.0,582.07,5626214.0,2021,0.0,582.07
2937,2021-09-02,583.68,598.7567,583.68,588.55,6184782.0,2021,0.0,588.55
2938,2021-09-03,585.8,591.8783,583.14,590.53,2684005.0,2021,,590.53
2939,2021-09-07,594.69,613.85,593.99,606.71,5830979.0,2021,,606.71
2940,2021-09-08,603.84,615.6,595.71,606.05,5424503.0,2021,,606.05
2941,2021-09-09,606.47,609.44,596.55,597.54,2954214.0,2021,,597.54
2942,2021-09-10,598.16,609.45,593.67,598.72,3950764.0,2021,,598.72
2943,2021-09-13,598.57,598.57,582.775,589.29,3062871.0,2021,,589.29
2944,2021-09-14,584.89,587.28,575.56,577.76,3456958.0,2021,,577.76
2945,2021-09-15,578.17,584.62,575.37,582.87,2755615.0,2021,,582.87
2946,2021-09-16,584.3,587.48,577.72,586.5,1832028.0,2021,,586.5
2947,2021-09-17,587.85,590.28,580.8501,589.35,4145145.0,2021,0.0,589.35
2948,2021-09-20,586.79,591.53,568.08,575.43,3732227.0,2021,1.0,575.43
2949,2021-09-21,578.31,581.88,569.37,573.14,2250884.0,2021,,573.14
2950,2021-09-22,579.69,595.65,579.69,590.65,4021845.0,2021,1.0,590.65
2951,2021-09-23,590.79,599.32,589.1301,593.26,2526161.0,2021,,593.26
2952,2021-09-24,592.5,592.98,583.64,592.39,2126246.0,2021,,592.39
2953,2021-09-27,587.95,593.58,576.93,592.64,2504738.0,2021,,592.64
2954,2021-09-28,589.0,599.5353,580.16,583.85,4431051.0,2021,0.0,583.85
2955,2021-09-29,589.01,609.8799,588.01,599.06,6221026.0,2021,0.0,599.06
2956,2021-09-30,608.05,619.0,608.05,610.34,6616040.0,2021,,610.34
2957,2021-10-01,604.24,614.99,597.505,613.15,4090847.0,2021,,613.15
2958,2021-10-04,613.39,626.125,594.68,603.35,4995932.0,2021,,603.35
